Purchase ID,Supplier ID,Order Date,Total Cost,Status,Payment Terms,Delivery Time (days)
PO77771,SUP7965,2025-12-27,19936.6,Pending,Net 60,15
PO28437,SUP9747,2017-03-12,66018.51,Cancelled,Net 60,27
PO25645,SUP8721,2024-10-18,48285.47,Pending,Net 60,6
PO21433,SUP6523,2016-06-05,66539.26,Pending,Prepaid,7
PO24609,SUP6593,2003-01-11,36837.76,Received,Prepaid,8
PO77693,SUP6508,2018-09-09,55102.85,Received,Prepaid,20
PO93486,SUP7737,2023-09-07,89364.86,Received,Prepaid,26
PO41101,SUP8497,2007-09-18,67845.0,Received,Net 60,18
PO70995,SUP4281,2002-12-18,51363.86,Pending,Net 30,23
PO70200,SUP7098,2015-10-04,89360.14,Pending,Net 30,13
PO61734,SUP6523,2005-08-19,44917.7,Pending,Net 30,8
PO60138,SUP7965,2003-08-16,44468.81,Pending,Net 30,23
PO44842,SUP1888,2021-10-09,92604.04,Received,Prepaid,8
PO10746,SUP8721,2015-09-10,6425.86,Pending,Net 60,27
PO56590,SUP8721,2018-02-03,4801.09,Received,Net 60,5
PO29798,SUP7849,2024-10-05,83258.99,Cancelled,Net 30,30
PO87978,SUP7450,2022-07-21,96133.12,Cancelled,Net 30,30
PO53456,SUP7786,2024-07-24,24458.94,Pending,Net 30,20
PO52733,SUP6508,2000-10-19,94950.06,Cancelled,Net 60,18
PO17830,SUP7201,2008-09-22,52514.18,Received,Net 30,15
PO47483,SUP2842,2020-05-23,50747.31,Cancelled,Net 60,18
PO65208,SUP6523,2013-07-08,77853.66,Pending,Prepaid,9
PO78489,SUP6660,2018-12-13,41738.87,Received,Net 30,18
PO31763,SUP6593,2017-03-16,91846.1,Received,Net 60,13
PO53411,SUP3110,2023-07-25,79197.5,Received,Prepaid,8
PO19879,SUP8191,2021-03-20,69508.62,Cancelled,Net 30,22
PO52198,SUP6660,2009-04-01,70559.53,Cancelled,Net 60,6
PO18980,SUP5193,2012-01-16,61143.68,Pending,Prepaid,19
PO63859,SUP9747,2001-05-09,46930.42,Received,Net 60,21
PO74366,SUP1445,2010-06-27,23008.37,Pending,Net 60,29
PO55256,SUP6523,2010-03-12,47427.23,Pending,Prepaid,17
PO47905,SUP7109,2005-08-02,93683.0,Pending,Net 30,23
PO15393,SUP2144,2014-05-06,85461.91,Received,Net 30,27
PO94399,SUP7646,2002-05-04,26697.51,Pending,Net 30,8
PO20903,SUP7098,2011-03-07,88405.11,Received,Prepaid,10
PO89257,SUP8463,2023-05-11,78699.08,Pending,Net 60,20
PO16694,SUP5804,2011-10-04,67520.2,Cancelled,Prepaid,9
PO19315,SUP7965,2023-07-13,21466.26,Cancelled,Net 30,17
PO72365,SUP7737,2009-05-19,89991.97,Cancelled,Net 60,27
PO34193,SUP7786,2000-10-09,70790.08,Cancelled,Prepaid,8
PO73854,SUP6898,2022-08-19,40688.54,Cancelled,Net 60,16
PO83175,SUP9768,2011-01-11,36229.14,Pending,Net 60,15
PO61353,SUP2144,2016-12-23,49075.8,Received,Net 30,17
PO28620,SUP6508,2014-01-10,35756.24,Pending,Net 30,20
PO49565,SUP3650,2017-01-17,19931.04,Pending,Prepaid,11
PO94379,SUP6660,2005-07-18,15276.1,Pending,Prepaid,14
PO35204,SUP2317,2011-03-19,11014.33,Pending,Net 30,19
PO20274,SUP6898,2012-04-06,2594.74,Cancelled,Prepaid,27
PO35810,SUP9768,2010-05-05,56755.39,Cancelled,Prepaid,10
PO24111,SUP1888,2002-07-18,23613.04,Pending,Net 60,11
PO66164,SUP6660,2006-04-16,77706.56,Cancelled,Net 30,7
PO59623,SUP7849,2005-08-06,23310.64,Received,Net 60,7
PO44085,SUP9506,2015-06-22,30756.88,Cancelled,Net 60,20
PO71672,SUP7646,2003-12-13,87719.57,Received,Net 60,13
PO21997,SUP9506,2014-01-06,31229.4,Pending,Net 30,11
PO72788,SUP6593,2011-06-12,44464.02,Pending,Prepaid,17
PO66996,SUP6523,2006-07-06,49167.92,Received,Prepaid,27
PO19756,SUP2275,2001-10-18,75645.75,Received,Net 60,30
PO80475,SUP2317,2000-03-21,3900.74,Received,Net 60,8
PO12343,SUP2144,2018-06-21,65184.66,Pending,Net 60,11
PO47147,SUP6898,2018-07-07,96661.83,Pending,Prepaid,14
PO58429,SUP7450,2017-06-22,65353.01,Pending,Net 30,28
PO51231,SUP7450,2007-02-01,41502.74,Cancelled,Prepaid,19
PO19914,SUP3492,2012-07-16,38850.2,Received,Net 30,25
PO32783,SUP5193,2022-02-07,24379.23,Pending,Net 30,16
PO64147,SUP1445,2004-02-16,67217.35,Cancelled,Prepaid,29
PO44807,SUP2317,2005-04-02,3471.32,Cancelled,Prepaid,8
PO92519,SUP7737,2004-11-25,79921.49,Pending,Prepaid,19
PO99210,SUP7304,2018-02-06,43049.16,Received,Net 60,26
PO14357,SUP7201,2003-12-04,93585.72,Received,Net 60,20
PO20555,SUP4887,2008-06-05,30886.31,Received,Net 30,26
PO75378,SUP8689,2011-08-10,85430.84,Pending,Prepaid,20
PO61987,SUP6508,2016-04-22,28462.8,Pending,Net 60,13
PO30083,SUP7287,2010-06-18,84798.92,Pending,Net 30,16
PO34355,SUP9747,2023-12-11,16493.67,Pending,Prepaid,15
PO70205,SUP7965,2013-10-24,68404.46,Cancelled,Net 30,9
PO21825,SUP7201,2000-06-17,47638.91,Cancelled,Prepaid,19
PO41148,SUP6523,2025-04-28,57216.35,Pending,Net 30,14
PO30049,SUP5061,2005-09-14,19595.98,Pending,Net 30,12
PO67625,SUP3110,2023-07-27,43655.63,Pending,Net 30,6
PO11032,SUP4887,2019-04-11,57746.04,Pending,Net 60,30
PO55068,SUP1888,2001-05-05,62465.07,Pending,Prepaid,26
PO91288,SUP6660,2002-03-10,99882.48,Pending,Net 30,9
PO94427,SUP7098,2009-09-09,61886.74,Pending,Net 30,27
PO48549,SUP8497,2003-02-22,77815.04,Received,Net 30,17
PO97301,SUP1445,2019-09-17,90632.81,Cancelled,Net 30,6
PO37076,SUP5804,2022-04-22,56945.59,Pending,Prepaid,28
PO73655,SUP8689,2021-07-26,78461.06,Cancelled,Prepaid,6
PO20070,SUP3704,2005-05-25,58444.11,Pending,Net 30,17
PO76332,SUP9768,2025-03-04,6335.43,Pending,Prepaid,28
PO59859,SUP4515,2022-05-24,34118.11,Pending,Net 60,20
PO29723,SUP3112,2023-06-19,18117.66,Pending,Net 30,29
PO55909,SUP7098,2001-03-27,74861.26,Received,Net 60,9
PO23569,SUP7201,2013-09-11,19975.77,Pending,Net 60,9
PO79228,SUP8721,2005-07-23,79489.2,Cancelled,Net 30,14
PO18628,SUP7109,2017-02-11,3354.25,Pending,Net 30,9
PO41195,SUP4887,2017-09-28,25509.64,Cancelled,Net 60,14
PO78457,SUP2275,2011-05-24,56735.99,Received,Net 60,17
PO85900,SUP4738,2016-01-03,97495.4,Cancelled,Prepaid,29
PO31725,SUP8463,2008-03-25,61880.25,Cancelled,Net 60,14
PO41894,SUP2144,2009-02-19,66325.92,Cancelled,Prepaid,10
PO60468,SUP4515,2014-07-09,96805.28,Cancelled,Net 60,8
PO38549,SUP4297,2012-09-15,75370.5,Cancelled,Prepaid,20
PO37953,SUP4515,2004-10-04,31910.2,Cancelled,Net 30,5
PO72546,SUP3112,2000-08-17,38198.65,Pending,Prepaid,27
PO26503,SUP3112,2022-12-02,59974.08,Pending,Net 30,16
PO15444,SUP8721,2001-01-18,24313.12,Received,Net 60,25
PO62226,SUP6660,2007-08-06,78709.83,Pending,Net 30,5
PO22422,SUP9747,2022-08-02,79194.27,Cancelled,Net 60,15
PO66610,SUP5061,2008-08-25,67467.43,Received,Net 60,19
PO86634,SUP1888,2016-04-09,84438.2,Received,Net 60,21
PO49321,SUP2275,2009-01-20,68732.84,Pending,Prepaid,29
PO24074,SUP6523,2017-05-22,10557.82,Received,Prepaid,23
PO52482,SUP4281,2008-09-03,31547.13,Pending,Net 60,22
PO38760,SUP9768,2019-01-10,28700.9,Cancelled,Net 30,24
PO79187,SUP5804,2017-02-26,87838.25,Cancelled,Net 60,29
PO87462,SUP4281,2016-07-05,29513.46,Pending,Prepaid,16
PO53999,SUP1888,2002-11-21,85763.08,Received,Net 60,23
PO76924,SUP7304,2025-09-06,71542.46,Cancelled,Net 60,16
PO38655,SUP7109,2013-03-11,88057.81,Pending,Net 60,6
PO60908,SUP8689,2016-06-01,93627.05,Received,Net 60,20
PO28028,SUP7849,2017-02-23,12652.08,Received,Net 60,29
PO83427,SUP3112,2024-03-25,46034.76,Cancelled,Net 30,17
PO44291,SUP5804,2003-03-01,72390.33,Pending,Net 60,13
PO87639,SUP3492,2011-05-17,32704.41,Cancelled,Prepaid,21
PO31701,SUP2275,2009-02-12,32156.9,Received,Net 60,10
PO32237,SUP7201,2005-11-13,80281.75,Pending,Net 30,12
PO76471,SUP7786,2013-04-13,66113.16,Cancelled,Net 30,15
PO95401,SUP8689,2016-09-09,25145.71,Received,Prepaid,27
PO35601,SUP7737,2010-06-13,21450.27,Cancelled,Prepaid,13
PO93766,SUP5822,2005-12-25,58327.7,Received,Prepaid,16
PO83388,SUP9506,2003-07-24,10126.33,Received,Net 60,26
PO14657,SUP6898,2022-11-04,17483.45,Received,Prepaid,13
PO42919,SUP8191,2023-03-12,55717.68,Received,Prepaid,5
PO78072,SUP7098,2011-11-06,90626.27,Cancelled,Net 30,28
PO50148,SUP3492,2016-09-09,34833.26,Cancelled,Prepaid,9
PO19080,SUP2144,2013-10-20,21985.96,Cancelled,Prepaid,30
PO14219,SUP3112,2001-06-04,25917.19,Pending,Prepaid,27
PO97288,SUP5370,2002-04-19,9542.91,Pending,Net 30,10
PO82410,SUP9768,2007-01-25,34658.77,Received,Net 30,15
PO16433,SUP4281,2022-10-05,21216.26,Received,Net 60,9
PO64384,SUP7304,2003-11-24,76680.39,Received,Net 60,24
PO58029,SUP4297,2000-09-23,98224.5,Pending,Prepaid,29
PO94226,SUP7304,2022-11-11,60688.04,Pending,Prepaid,18
PO44260,SUP7646,2013-08-28,83710.62,Received,Net 60,15
PO62549,SUP7786,2006-11-23,44025.54,Received,Prepaid,18
PO93532,SUP6593,2023-05-13,4692.85,Pending,Net 30,26
PO99033,SUP1888,2014-08-18,26016.75,Pending,Prepaid,19
PO70750,SUP6523,2011-10-01,91926.3,Cancelled,Prepaid,30
PO98188,SUP8497,2000-05-22,86578.35,Cancelled,Prepaid,17
PO10604,SUP7965,2011-12-24,54777.81,Cancelled,Net 30,15
PO88322,SUP2122,2003-11-06,21812.22,Cancelled,Net 60,28
PO18548,SUP3492,2000-04-10,7056.93,Received,Net 60,24
PO63060,SUP8721,2005-10-28,10406.65,Cancelled,Net 60,27
PO66095,SUP2144,2015-02-25,34450.48,Cancelled,Net 60,25
PO53163,SUP6593,2014-08-16,74358.83,Received,Prepaid,20
PO25484,SUP9768,2024-04-07,77928.13,Received,Net 30,10
PO40967,SUP6898,2009-08-20,70494.26,Pending,Net 30,22
PO71364,SUP2144,2020-11-08,23836.81,Received,Net 30,26
PO15263,SUP5061,2022-04-23,69444.37,Received,Net 60,10
PO70006,SUP1445,2019-07-15,54724.21,Pending,Prepaid,20
PO83430,SUP7965,2004-01-19,29977.03,Pending,Prepaid,5
PO92086,SUP9768,2023-01-03,5121.32,Received,Net 30,8
PO98172,SUP4738,2004-07-25,26630.17,Cancelled,Net 60,12
PO99272,SUP2122,2009-01-17,8138.51,Cancelled,Net 30,5
PO33951,SUP9332,2023-06-27,62116.95,Cancelled,Net 30,16
PO18381,SUP8497,2024-03-01,86779.59,Received,Prepaid,23
PO93325,SUP4738,2011-04-13,79046.81,Cancelled,Prepaid,9
PO44496,SUP8689,2007-03-28,11575.27,Pending,Net 30,26
PO80301,SUP7849,2000-03-05,12692.64,Received,Net 30,28
PO94626,SUP9768,2013-06-28,98460.85,Cancelled,Net 60,9
PO11007,SUP8497,2002-01-01,18076.39,Cancelled,Prepaid,23
PO33942,SUP7098,2007-02-03,33658.7,Received,Net 60,24
PO11006,SUP2122,2019-04-26,50187.97,Pending,Net 60,11
PO34939,SUP4281,2018-08-09,34071.76,Received,Prepaid,26
PO17321,SUP6508,2024-04-07,50407.29,Received,Net 60,23
PO36091,SUP3704,2008-09-06,56895.24,Pending,Prepaid,23
PO60537,SUP7109,2011-09-18,28902.77,Pending,Prepaid,10
PO87931,SUP8191,2006-12-06,97310.39,Cancelled,Net 60,10
PO60380,SUP6660,2025-12-06,28977.79,Pending,Prepaid,12
PO81043,SUP8191,2012-03-09,99790.52,Cancelled,Net 60,29
PO60236,SUP7098,2019-12-08,18595.56,Cancelled,Net 30,6
PO52845,SUP9332,2000-11-02,39967.91,Pending,Net 30,8
PO29191,SUP1888,2025-02-25,98430.81,Received,Net 60,22
PO71151,SUP7098,2005-09-28,35768.98,Received,Net 30,12
PO95511,SUP3110,2022-01-05,57446.22,Pending,Net 30,10
PO17830,SUP7965,2010-09-06,26779.07,Received,Net 30,10
PO44547,SUP7098,2004-09-05,24342.48,Cancelled,Net 60,12
PO39860,SUP8721,2015-11-27,15526.74,Pending,Prepaid,21
PO10515,SUP6523,2000-06-15,52887.44,Cancelled,Net 30,15
PO29614,SUP1445,2004-01-02,88016.7,Cancelled,Prepaid,21
PO92069,SUP8721,2007-11-25,88904.75,Cancelled,Net 30,13
PO16166,SUP3110,2004-10-16,27305.82,Received,Net 30,20
PO88401,SUP7737,2009-08-17,79539.51,Cancelled,Net 30,13
PO52486,SUP5193,2016-01-19,97504.09,Cancelled,Net 60,26
PO85823,SUP9747,2003-07-21,87558.87,Received,Net 60,30
PO20278,SUP2144,2012-12-19,82470.64,Pending,Net 60,30
PO17026,SUP4738,2004-07-14,93241.82,Cancelled,Net 60,11
PO75122,SUP3492,2025-05-26,70145.0,Received,Net 30,16
PO57374,SUP2144,2005-12-20,9471.31,Received,Net 60,18
PO24411,SUP7109,2012-03-25,68875.41,Cancelled,Prepaid,30
PO57674,SUP7304,2007-11-05,52859.71,Received,Net 30,25
PO88233,SUP9768,2001-02-07,39543.34,Pending,Prepaid,25
PO29402,SUP3650,2021-11-26,48312.2,Pending,Net 60,5
PO78474,SUP7098,2005-10-13,73718.61,Received,Net 30,28
PO93662,SUP2122,2021-05-24,18432.14,Received,Net 30,20
PO31833,SUP9768,2002-10-26,86017.15,Cancelled,Net 60,29
PO25121,SUP2275,2013-09-03,90816.41,Pending,Net 30,25
PO63440,SUP2122,2023-07-11,9344.21,Cancelled,Net 30,20
PO96939,SUP7304,2022-01-27,5534.26,Received,Prepaid,25
PO54033,SUP3650,2023-01-14,33199.7,Cancelled,Prepaid,29
PO98477,SUP9332,2022-11-15,99251.71,Cancelled,Net 30,22
PO97103,SUP6593,2003-09-14,76595.88,Received,Prepaid,14
PO55324,SUP7965,2015-08-04,11990.5,Pending,Net 60,10
PO69586,SUP7287,2017-04-19,70014.91,Cancelled,Prepaid,19
PO51690,SUP4738,2010-07-10,9894.83,Pending,Net 60,10
PO33496,SUP7965,2021-02-17,3445.16,Cancelled,Net 30,25
PO27668,SUP7098,2009-09-08,25917.63,Pending,Net 30,22
PO83591,SUP1445,2023-06-02,65621.54,Pending,Prepaid,15
PO70235,SUP3650,2004-08-06,15627.29,Cancelled,Prepaid,9
PO24782,SUP1888,2016-06-23,53462.94,Pending,Prepaid,20
PO14189,SUP2789,2024-06-27,92954.04,Received,Prepaid,18
PO80613,SUP9747,2021-06-22,45703.08,Cancelled,Net 60,12
PO79683,SUP9768,2021-04-06,9788.87,Pending,Prepaid,27
PO98700,SUP1888,2019-12-12,98207.4,Cancelled,Net 30,16
PO86047,SUP6593,2015-08-28,14061.85,Pending,Prepaid,25
PO53261,SUP7098,2024-11-10,41828.33,Pending,Net 30,18
PO24823,SUP4887,2014-09-23,8961.27,Pending,Prepaid,7
PO41522,SUP3650,2016-04-06,95383.94,Cancelled,Prepaid,13
PO41837,SUP4738,2013-07-17,14562.43,Pending,Prepaid,9
PO89101,SUP6593,2009-04-16,89513.59,Cancelled,Prepaid,13
PO67913,SUP9747,2014-09-14,23043.62,Pending,Net 60,21
PO31624,SUP9768,2010-10-05,97709.11,Received,Net 30,19
PO72134,SUP4887,2008-10-22,73778.54,Cancelled,Net 30,18
PO25883,SUP6523,2016-02-16,58125.19,Pending,Prepaid,21
PO17936,SUP7849,2004-05-10,42580.78,Received,Net 60,25
PO77041,SUP3704,2011-09-13,92822.58,Cancelled,Net 30,24
PO62790,SUP6523,2004-05-27,66031.44,Pending,Prepaid,19
PO46709,SUP6508,2023-06-16,26802.42,Received,Net 60,9
PO76295,SUP7201,2017-05-26,15070.82,Pending,Net 60,21
PO58454,SUP7450,2016-02-09,65431.78,Cancelled,Prepaid,27
PO71867,SUP5961,2020-05-21,15170.61,Received,Net 30,5
PO58523,SUP7737,2004-05-02,20551.31,Cancelled,Net 30,21
PO74982,SUP7287,2007-11-18,26064.72,Cancelled,Net 60,26
PO60205,SUP6508,2004-06-07,70371.16,Cancelled,Prepaid,24
PO72119,SUP5370,2000-08-10,15053.93,Pending,Prepaid,13
PO47405,SUP4281,2006-08-04,56851.37,Received,Net 30,22
PO45286,SUP5193,2016-05-17,86114.78,Cancelled,Prepaid,7
PO31473,SUP9332,2011-08-03,51100.03,Pending,Net 60,13
PO69695,SUP9768,2006-12-26,49356.17,Received,Net 30,17
PO45332,SUP3112,2010-10-19,6459.88,Pending,Net 60,14
PO15583,SUP4001,2011-01-22,57789.39,Pending,Prepaid,9
PO17981,SUP5804,2011-11-06,58899.8,Received,Net 60,9
PO84950,SUP8497,2006-01-26,13818.79,Cancelled,Prepaid,25
PO26726,SUP7965,2016-11-13,38919.69,Cancelled,Net 30,9
PO78080,SUP4887,2015-07-13,57647.98,Cancelled,Prepaid,10
PO22648,SUP5822,2008-02-27,97284.6,Cancelled,Net 30,12
PO77614,SUP7109,2004-04-22,64308.52,Cancelled,Net 30,10
PO24664,SUP3704,2004-09-21,70913.99,Cancelled,Net 30,30
PO67992,SUP8191,2002-04-15,3368.86,Received,Net 30,5
PO75938,SUP7646,2017-07-01,77635.29,Cancelled,Net 30,11
PO78297,SUP1445,2025-12-16,30902.28,Pending,Prepaid,9
PO18103,SUP8689,2010-02-01,91667.97,Pending,Prepaid,14
PO78949,SUP5822,2022-11-04,78261.91,Received,Net 60,14
PO34257,SUP6660,2010-01-15,74427.37,Received,Net 30,21
PO89955,SUP7304,2001-05-15,18756.2,Pending,Prepaid,17
PO86143,SUP4001,2016-02-18,49833.81,Pending,Net 30,27
PO28607,SUP5193,2020-06-17,14538.45,Received,Prepaid,25
PO84599,SUP9768,2013-06-23,96016.33,Cancelled,Net 60,7
PO89905,SUP7109,2016-09-16,50401.78,Cancelled,Net 30,27
PO36981,SUP5193,2023-12-14,17678.12,Pending,Prepaid,24
PO92775,SUP2317,2023-03-09,78454.07,Received,Net 30,30
PO63084,SUP8191,2023-03-13,3418.58,Received,Net 30,21
PO16568,SUP7646,2010-01-11,83015.01,Cancelled,Net 60,17
PO44138,SUP4001,2013-08-04,60621.28,Received,Net 60,7
PO50798,SUP4515,2012-07-11,66576.93,Received,Net 30,7
PO80425,SUP7737,2024-07-12,10595.66,Pending,Prepaid,25
PO58177,SUP5822,2012-01-20,85982.21,Cancelled,Prepaid,27
PO10738,SUP9506,2024-09-18,99839.56,Cancelled,Prepaid,14
PO56882,SUP3704,2014-09-25,81087.08,Cancelled,Net 60,7
PO42422,SUP1888,2000-07-05,98364.71,Received,Net 60,24
PO76711,SUP1888,2024-08-23,40018.27,Pending,Net 60,6
PO48631,SUP9506,2003-05-24,21827.19,Cancelled,Net 60,8
PO46900,SUP7786,2004-12-24,26908.21,Cancelled,Net 60,11
PO30815,SUP7450,2012-06-22,43012.3,Cancelled,Prepaid,6
PO97833,SUP5961,2019-08-26,87412.27,Cancelled,Prepaid,29
PO10153,SUP7098,2009-06-06,37208.69,Cancelled,Net 60,9
PO88978,SUP9332,2000-11-13,21857.59,Cancelled,Net 30,27
PO11845,SUP2144,2015-01-01,65945.96,Cancelled,Net 30,9
PO69468,SUP2275,2018-07-05,26899.09,Received,Prepaid,11
PO75934,SUP2144,2018-06-24,33779.13,Cancelled,Net 30,20
PO49345,SUP4001,2005-06-26,69358.04,Pending,Net 30,18
PO34370,SUP1445,2008-10-09,94235.13,Cancelled,Prepaid,25
PO71568,SUP2122,2002-02-15,605.57,Pending,Prepaid,26
PO63057,SUP8497,2023-05-03,65736.41,Received,Prepaid,18
PO94178,SUP8463,2004-03-12,31429.25,Pending,Net 30,24
PO56920,SUP1888,2018-10-19,1436.23,Pending,Prepaid,23
PO40103,SUP7737,2019-10-10,61624.21,Pending,Net 60,6
PO12218,SUP5193,2000-03-04,829.7,Received,Net 60,16
PO33003,SUP6898,2025-01-15,41495.45,Pending,Net 30,26
PO16137,SUP6660,2010-11-05,23441.32,Cancelled,Net 60,8
PO48539,SUP7287,2023-10-02,50297.93,Received,Net 30,17
PO26369,SUP8191,2025-07-03,96755.71,Received,Net 60,11
PO26340,SUP6523,2011-04-26,25166.47,Cancelled,Net 30,29
PO30719,SUP6660,2005-08-20,21734.3,Cancelled,Prepaid,7
PO50015,SUP5961,2017-06-10,96174.13,Pending,Net 60,29
PO98661,SUP2317,2003-08-09,60529.37,Pending,Prepaid,13
PO68143,SUP3112,2020-07-11,46446.5,Received,Net 30,15
PO34021,SUP8721,2006-04-23,28457.43,Pending,Net 30,17
PO87947,SUP4738,2022-09-23,43635.94,Pending,Net 30,11
PO46125,SUP4297,2025-12-25,70088.57,Received,Prepaid,16
PO93676,SUP6508,2020-07-17,10773.19,Received,Net 30,13
PO93608,SUP9747,2016-05-12,69671.09,Pending,Prepaid,6
PO94211,SUP7109,2015-01-16,81337.88,Pending,Net 30,9
PO87848,SUP5822,2014-01-01,70919.73,Cancelled,Net 60,10
PO80226,SUP3650,2025-08-11,14197.06,Pending,Net 60,23
PO66047,SUP4001,2001-12-09,88453.62,Received,Net 60,18
PO32671,SUP4281,2016-01-19,80738.13,Pending,Net 30,17
PO78638,SUP1888,2011-03-10,3614.28,Pending,Net 30,18
PO63115,SUP7450,2018-05-20,3260.61,Cancelled,Net 60,8
PO95638,SUP8463,2014-04-14,73121.05,Cancelled,Net 60,11
PO78710,SUP6523,2002-04-27,54493.63,Received,Prepaid,26
PO67727,SUP1445,2000-06-14,87401.34,Cancelled,Net 30,27
PO29191,SUP4001,2018-12-20,40047.62,Pending,Prepaid,16
PO64601,SUP4738,2014-09-21,90521.71,Pending,Net 60,16
PO50015,SUP5804,2002-08-08,69212.01,Received,Net 30,28
PO13737,SUP5961,2017-06-16,79534.82,Pending,Net 30,10
PO85390,SUP2317,2016-10-24,24388.66,Received,Prepaid,15
PO64955,SUP3650,2007-05-21,37334.92,Pending,Net 60,16
PO33418,SUP8463,2005-08-28,2836.48,Pending,Prepaid,21
PO27504,SUP1445,2018-10-25,9991.69,Pending,Net 30,8
PO10183,SUP9506,2011-01-23,60749.91,Pending,Net 60,12
PO99184,SUP5961,2023-11-23,33665.34,Received,Net 30,30
PO91607,SUP8463,2004-08-23,53526.15,Received,Net 60,19
PO75760,SUP7201,2018-04-01,8744.17,Pending,Net 30,27
PO71545,SUP8191,2001-05-21,29018.43,Pending,Net 30,8
PO72703,SUP6898,2025-09-26,24038.83,Pending,Net 30,12
PO24880,SUP5193,2021-03-13,89248.61,Cancelled,Net 60,5
PO26782,SUP5061,2023-04-24,43449.86,Cancelled,Net 60,27
PO38950,SUP6593,2022-01-15,16711.93,Pending,Net 30,30
PO22528,SUP7098,2004-09-02,84872.19,Received,Net 60,25
PO83758,SUP8191,2007-03-10,41306.18,Cancelled,Net 30,20
PO50036,SUP8497,2019-11-04,55965.69,Cancelled,Net 60,10
PO49748,SUP4887,2024-02-07,10458.23,Cancelled,Prepaid,17
PO50628,SUP6593,2005-03-12,86062.3,Received,Prepaid,6
PO48421,SUP9506,2011-02-19,62210.38,Received,Net 30,23
PO93210,SUP7786,2019-06-04,20361.21,Received,Prepaid,28
PO89650,SUP6660,2022-10-19,32435.3,Received,Net 30,27
PO17015,SUP9506,2006-09-11,92161.35,Received,Net 30,13
PO97339,SUP6593,2006-01-13,55450.26,Cancelled,Net 30,30
PO22509,SUP7450,2020-04-06,58497.15,Received,Net 30,22
PO82415,SUP6660,2023-06-02,54615.31,Received,Prepaid,6
PO57731,SUP7304,2018-02-08,13440.01,Received,Prepaid,6
PO63985,SUP2842,2003-03-12,11586.81,Received,Net 60,10
PO39821,SUP3110,2022-08-03,29810.5,Received,Net 60,16
PO33564,SUP2275,2020-12-27,40993.07,Received,Prepaid,28
PO35620,SUP4887,2006-05-06,98558.34,Received,Net 60,5
PO44639,SUP2317,2001-06-23,86583.25,Pending,Prepaid,10
PO19877,SUP5193,2014-08-02,87517.93,Pending,Net 30,14
PO58572,SUP3704,2023-07-28,36056.3,Received,Net 60,28
PO69956,SUP7965,2016-02-27,79332.94,Received,Prepaid,26
PO38498,SUP6593,2019-02-19,9368.05,Cancelled,Prepaid,10
PO22454,SUP3704,2012-03-15,45084.72,Pending,Net 30,13
PO14488,SUP9768,2000-12-28,57606.36,Pending,Prepaid,10
PO84808,SUP8191,2019-01-11,2471.77,Pending,Net 30,30
PO85582,SUP3492,2022-01-18,99286.66,Received,Prepaid,5
PO92259,SUP4515,2001-06-20,83583.22,Received,Prepaid,17
PO72124,SUP3112,2000-06-11,74616.45,Received,Prepaid,20
PO47790,SUP2144,2014-11-11,18714.79,Received,Prepaid,21
PO25431,SUP1888,2025-06-25,64931.69,Received,Prepaid,8
PO77103,SUP6523,2015-06-19,50898.6,Received,Prepaid,21
PO54434,SUP5822,2018-06-16,39690.98,Received,Net 60,25
PO11000,SUP3704,2000-03-11,60941.43,Pending,Net 30,17
PO30294,SUP5822,2003-04-16,91925.85,Received,Net 30,22
PO27330,SUP3110,2000-02-23,14126.99,Pending,Net 30,11
PO90331,SUP8689,2001-07-20,73633.24,Cancelled,Prepaid,27
PO57453,SUP4887,2015-12-15,78404.09,Received,Net 30,15
PO69728,SUP7287,2004-12-25,50812.37,Received,Prepaid,17
PO98523,SUP1445,2008-11-09,15495.47,Received,Prepaid,21
PO42058,SUP2842,2006-02-16,69200.16,Received,Net 60,6
PO77731,SUP8497,2012-03-11,67074.06,Pending,Prepaid,14
PO62454,SUP6898,2006-04-12,1978.94,Pending,Net 30,17
PO33879,SUP7287,2000-07-04,54306.79,Pending,Net 60,24
PO35377,SUP2275,2007-07-02,30828.53,Pending,Net 60,30
PO73663,SUP5061,2011-06-24,81105.25,Cancelled,Net 60,24
PO14643,SUP8463,2018-03-11,2886.3,Cancelled,Net 30,25
PO84648,SUP6523,2025-02-09,59246.14,Received,Net 60,24
PO19950,SUP4001,2011-12-24,58552.53,Received,Prepaid,13
PO30568,SUP5193,2010-01-08,98403.97,Cancelled,Net 30,30
PO46739,SUP7201,2021-01-07,60877.44,Cancelled,Net 30,27
PO22571,SUP8721,2012-09-16,40546.68,Received,Net 30,11
PO22439,SUP9506,2015-09-04,63890.17,Pending,Net 30,12
PO19729,SUP3650,2002-01-18,16317.15,Cancelled,Prepaid,9
PO88306,SUP4001,2003-12-01,32688.2,Pending,Prepaid,7
PO86873,SUP2122,2022-05-16,87409.73,Cancelled,Net 60,20
PO51509,SUP5061,2021-05-13,78691.87,Pending,Prepaid,17
PO97410,SUP6508,2019-06-05,27465.78,Received,Prepaid,29
PO64455,SUP7304,2004-07-19,50745.15,Received,Prepaid,10
PO63041,SUP9747,2019-08-27,60679.0,Pending,Net 60,13
PO13147,SUP6593,2025-12-20,36280.15,Received,Net 30,11
PO93307,SUP8463,2009-08-03,44223.6,Pending,Net 30,17
PO74778,SUP4887,2023-08-23,7849.59,Pending,Net 30,9
